Date,Content
2018-02-20,Elon Musk’s brother finds good use for Tesla Model 3 shortage  
2018-02-21,Daimler casts doubt on Tesla's plan to deliver electric trucks next year as their rivalry heats up  
2018-02-24,A long-struggling gold miner may finally have its mother lode—thanks to Tesla and Google Jets  
2018-02-25,Tesla wants to help you charge your electric car at the office  
2018-03-06,Europe is the next target of a Chinese battery supplier planning a factory with enough capacity to surpass Tesla's output  
2018-03-07,Two big Tesla shareholders support plan to award Musk compensation package valued at $2.6 billion  
2018-03-08,"Tesla investors should reject plan to give Elon Musk equity award valued at $2.6 billion, ISS says  "
2018-03-09,"Blink and you missed Tesla's chief accountant. Bondholders sure did.  via @gadfly Tesla's chief accounting officer has left the company, the latest in a string of management departures  "
2018-03-11,"Tesla's $2.6 billion award to Musk is too costly, Glass Lewis says  "
2018-03-12,"How many Model 3s is Tesla making?  Tesla confirms it suspended production of its Model 3 car for a week in late February  In the age of Tesla, Donald Trump is driving a rusty old Ford  "
2018-03-14,"Tesla's corporate treasurer and vice president of finance has left the electric-car maker, source says  "
2018-03-16,Why Tesla is facing a crucible  
2018-03-18,VW just gave Tesla a $25 billion battery shock  
2018-03-19,"Uber death likely to spur Tesla-like scrutiny, finger-pointing  The reviews are in. Here's what what drivers love and hate about Tesla’s Model 3  "
2018-03-21,This auto giant is spending more than Tesla makes in sales  via @gadfly Tesla shareholders will decide today if safeguarding the electric-car maker’s larger-than-life CEO is worth the price  Facebook has lost $60 billion in market value in 2 days - more than Tesla's total value - and its grim week is getting grimmer  Facebook just lost more than Tesla's entire market cap in 2 days  
2018-03-22,"⚡️ Here’s what Tesla shareholders bought for $2.6 billion: a stronger guarantee that Elon Musk will stick around for at least the next decade

 via @tictocTesla investors approve $2.6 billion award for CEO Elon Musk  "
2018-03-23,Tesla shows signs of a Model 3 surge  
2018-03-25,"Elon Musk takes down the Tesla and SpaceX Facebook pages  Tesla shows signs of a Model 3 production surge to end the quarter  Elon Musk says Tesla will slow deliveries in Norway, its biggest market per capita, following a report of ""dangerous"" trucks  "
2018-03-27,"Tesla’s stock slips on Model 3 delivery lag, new crash investigation  The NTSB is probing a Tesla crash in California after a car caught fire  "
2018-03-28,"Tesla investors can move ahead with claims over SolarCity deal  Tesla bonds are in free fall  March has been brutal for Tesla, with bad news and market shorts piling up  5. Tesla shares and bonds took beatings after investigators took a harder look at a fatal California crash Sunday. Also add in that Tesla continues to lag on Model 3 deliveries  A spate of bad news has hit not only hit Tesla’s shares but also its bonds  Tesla shares dropped for a second day as questions swirl about what caused a crash involving a Model X crossover in California on Friday  Tesla shares plunge anew as questions swirl around fatal crash  Tesla says cause of fatal crash not yet known without car's logs  "
2018-03-29,"Tesla is recalling all Model S cars built before April 2016 to retrofit a power-steering component.

Tesla says the issue has not led to any accidents or injuries  Tesla's not helping its image as a cultish money-burner by calling skeptics ""haters""  via @gadfly More Tesla analysts see carmaker missing model 3 output target  Bearish bets in Tesla are climbing  "
2018-03-30,"Tesla is recalling about 123,000 early Model S cars  "
2018-03-31,Tesla downgraded by Moody’s as it burns through cash  Elon Musk's comically large pay package is an expression of Tesla's love  via @BV Tesla says a driver involved in a fatal crash a week ago didn’t have his hands on the steering wheel of the Model X vehicle for six seconds before the accident  
2018-04-01,"What Model 3 drivers love and hate about Tesla's pivotal car  Tesla is pulling out all the stops to hit its production goals, urging workers to ""prove a bunch of haters wrong""  "
2018-04-02,Tesla just had its worst month in 7 years. What's going on with the carmaker?  Tesla just had its worst month in 7 years. So what happened?  Bloomberg’s Model 3 tracker shows why Tesla will just miss its goal  Tesla's bulls and bears have found common ground  Bloomberg's @mollysmithnews has the latest on Tesla's debt woes  ▶️ Elon Musk has sent April Fools' tweets joking of Tesla going bankrupt  Tesla races to manufacture and deliver its Model 3 sedan before it reports to rattled investors  
2018-04-03,"Tesla's Model 3 deliveries fell short of estimates in first quarter  Tesla's car-making and cash-raising machines both need a boost  Tesla's big win: finally lapping the tired Dodge Journey  How Tesla deliveries stacked up quarter over quarter  This chart shows just how far Tesla has missed its estimates over time  Tesla shipped fewer of its critical Model 3 sedans than expected last quarter, though the automaker made enough progress in its mass-manufacturing project to relieve investors  MORE: Tesla ended first quarter making 2,020 Model 3 sedans per week, vs a forecast of 2,500. Shares rose 3.4% in pre-market trading  JUST IN: Tesla ends 1Q making 2,020 Model 3 sedans per week  One of the worst weeks in Tesla's history has sapped Elon Musk's net worth  The question for Tesla investors isn't whether Elon Musk will meet his Model 3 target  Elon Musk is back to ""sleeping at the factory"" as Tesla's Model 3 production ""hell"" continues  Waymo's CEO says self-driving tech isn't to blame for a fatal Tesla crash  Elon Musk's latest tweets suggest Tesla hasn't emerged from production ""hell"" just yet  Bloomberg’s Model 3 tracker shows Tesla production will fall just short  "
2018-04-04,Tesla shares drop with company seen at risk from U.S.-China trade escalation  
2018-04-05,"Tesla is at risk from China's tariffs, adding to Elon Musk's woes  Elon Musk's spotty record on predictions is muddling Tesla's assurances on cash  "
2018-04-06,Tesla shares shrug off crash concerns  
2018-04-07,Tesla's rivals do a whole lot more with less  
2018-04-08,A problem is emerging for Tesla—and it's not the Model 3  
2018-04-09,Tesla’s Elon Musk and a top U.S. transportation safety investigator spoke over the weekend to patch things up after testy exchanges  Hitching a ride on Tesla is risky. Just ask Panasonic  via @gadfly 
2018-04-10,BP to store wind generated power with Tesla battery  Tesla’s Model 3 is now the best-selling electric vehicle in America  
2018-04-11,Tesla says inattentive driver to blame for fatal Model X crash  
2018-04-12,Tesla is in an open feud with the NTSB over crash investigation  Boeing's CEO takes a playful jab at Musk's rocket-launched Tesla  NTSB kicks Tesla off crash probe for violating disclosure pledge  Tesla withdraws from NTSB crash probe  Tesla workers claim racial bias and abuse at electric car factory  Tesla faces criticism for blaming the death of a Model X customer on driver inattentiveness  Tesla criticized for blaming autopilot death on Model X driver  
2018-04-13,Tesla may be the most hated stock in America. And the most loved  Tesla’s road rage with a U.S. safety board isn’t a good look  Musk doubles down on his claim that Tesla is all-clear on cash in a tweet  Here's a timeline of the Tesla autopilot crash investigation  
2018-04-14,"“Yes, excessive automation at Tesla was a mistake. To be precise, my mistake,” Elon Musk tweets of factors undercutting Model 3 production  "
2018-04-17,"Tesla moves to 24/7 Model 3 production to hit 6,000-a-week goal  Tesla recalls may disrupt cash flow in bonds backed by leases, Moody's says  China may have just given Tesla a golden ticket to raise more cash  Tesla is temporarily suspending production of the Model 3 for at least the second time in roughly two months  Tesla is temporarily suspending production of the Model 3 for the second time in roughly two months  "
2018-04-18,California opens an investigation into Tesla's workplace conditions  Tesla isn't ready to thrive in China's more open embrace  via @gadfly 
2018-04-19,BMW and Tesla have the most to gain from striking out on their own in China  
2018-04-20,Another safety probe hits Tesla after subcontractor breaks jaw  
2018-04-21,"These $250,000 golf carts can cost you more than a Tesla or a Porsche  "
2018-04-23,"Tesla’s cash burn has Elon Musk’s dreams living on borrowed time  ⚡️ In a series of tweets, @kanyewest raved about Tesla. @elonmusk previously said the rapper is ""obviously"" his inspiration

via @tictoc  A Kanye West and Elon Musk Tesla bromance in tweets  "
2018-04-24,"BYD, a Warren Buffett-backed Chinese electric carmaker, is getting more love from analysts than Tesla  This Warren Buffett-backed Chinese automaker has been getting more Wall Street love than Tesla  "
2018-04-25,"Firm that disassembled Tesla Model 3 praises battery and electronics but pans the rest of it as poorly built  No new product launches, no appearance by Elon Musk - yet Tesla was one of the biggest draws as China’s biggest car show kicked off  "
2018-04-26,Tesla’s Autopilot chief Jim Keller has left the company  
2018-04-27,"Tesla expects to make some money off Elon Musk's tunnel company  Tesla and utilities, two businesses trying to profit from electric vehicles, have found a reason to fight each other  Tesla shareholder is urging the board to name an independent chairman  Tesla has Kanye's ""dragon energy,"" but what it really needs is cash  via @gadfly "
2018-04-30,Tesla’s single greatest strength: its cultlike following  via @gadfly 
2018-05-01,"⚡️ Tesla might not have enough cash to make it through the calendar year #tictocnews

via @tictoc  "
2018-05-02,"Tesla is on track to make 5,000 Model 3 sedans a week in about two months, according to a letter to shareholders  Tesla forecast that it’ll generate cash in the second half of this year as production of Elon Musk’s critical Model 3 gains traction  Tesla jumps on earnings report; loss narrower than estimates  Tesla’s bull-bear war heads for a key battle  Tesla earning are coming up. Watch our coverage LIVE on #WDYM GM's electric Bolt slows while Tesla Model 3 sales pick up speed  Germany's electric cars are coming for Elon Musk and Tesla  A startup is suing Tesla for $2 billion over its electric truck design  "
2018-05-03,"The analyst Musk cut off says investors are worried about Tesla  “Is Elon Musk unhinged?” Asks analyst after contentious Tesla earnings conference call  Tesla’s bonkers call was actually perfect  via @bopinion Tesla's circus of a conference call shakes confidence in Musk  ⚡️ Tesla shares fell as much as 8.1% in early trading Thursday

via @tictoc  Musk's Tesla tantrum costs him $300 million  Tesla fell after Elon Musk rejected analyst questions on another quarter in which the company burned more than $1 billion in cash  Elon Musk told investors not to buy Tesla shares if they can’t stomach volatility. They got the message  Volkswagen is quietly plotting a massive counter-punch to Elon Musk's Tesla  Tesla shares fell pre-market after Elon Musk went off-script in what a Morgan Stanley analyst called the “most unusual call I have experienced in 20 years on the sell-side”  Tesla plans to announce the location of a plant in China as early as in the third quarter  Elon Musk rejects ""boring"" analysts after Tesla burns $1 billion more  Elon Musk is so over your ""dry"" questions about Tesla's cash burn and production problems  via @bopinion ""If people are concerned about volatility, they should not buy our stock,"" Elon Musk says on Tesla earnings call  Elon Musk cuts off analysts for YouTube questioner; Tesla shares fall  "
2018-05-04,"Musk hung up on NTSB chief in testy April call about Tesla probe  Elon Musk takes aim at two analysts for pushing ""their Tesla short thesis""  New Tesla bull sees case for sixfold surge to $300 billion value  "
2018-05-05,ICYMI: Elon Musk's most dumbfounding moments on Tesla's earnings call  Tesla is becoming a punchline on other companies' earnings calls  
2018-05-06,Elon Musk's most dumbfounding moments on Tesla's earnings call  
2018-05-07,"Elon Musk bought about $9.85 million worth of Tesla shares on Monday, his biggest purchase since March 2017  Elon Musk buys $9.85 million in Tesla shares after taunting shorts  ⚡️This 25-year-old finance nerd won over Elon Musk during Tesla's earnings call—here's how

via @tictoc Tesla doesn't burn fuel, it burns cash  Tesla's latest SEC filing shows why Elon Musk should answer boring questions  via @bopinion "
2018-05-08,"Tesla gets a vote of confidence as supplier orders accelerate  Elon Musk bought about $9.85 million worth of Tesla shares, his biggest purchase since March 2017  "
2018-05-09,Tesla's board keeps facing investor grievances  Activist firm says Tesla's board needs a major overhaul and the company has veered off the path to profit  
2018-05-10,NTSB opens probe of fiery Tesla crash in Florida that killed 2  
2018-05-12,Tesla engineering chief takes break after Musk brushed him aside  Meet the 25-year-old finance nerd who won over Elon Musk in tense Tesla earnings call  
2018-05-13,Elon Musk warns that Tesla's cobalt use is heading toward zero  
2018-05-14,"Tesla's churn is making it tougher for Elon Musk to ""burn"" short sellers  Tesla might not have enough cash to make it through 2018  "
2018-05-15,Tesla driver death investigated after Musk lashes out over coverage  Tesla's biggest bull unfazed by executive departures  A former Tesla bull just dramatically slashed his price target on the stock  
2018-05-16,A long-time bull just got a little squeamish about Tesla  via @bopinion Tesla is one step closer to establishing its first gigafactory outside the U.S.  via @tictoc Opposition towards Tesla's board builds as proxy firm slams bad governance  Tesla energy unit has lost two major executives as Elon Musk promises to reorganize management team
2018-05-17,"Elon Musk's Tesla strike a deal with an Australian miner, but isn't expecting lithium until 2021  Tesla may need $10 billion in funding by 2020, Goldman says  Tesla workers can now make dinner with vending-machine meal kits  U.S. auto safety agency is probing the Utah crash of a Tesla car on autopilot  "
2018-05-18,A well-known Silicon Valley investor accused of misconduct has emerged as the central figure in the debate over governance at Tesla  
2018-05-20,"U.S. and China reach a truce on trade, Elon Musk's Tesla Model 3 tweets, Fed FOMC minutes to spotlight bond bull market.

Here's what you need to know today  Elon Musk’s Tesla Model 3 can now set you back $78,000 - more than double the base-model starting price discussed last year   "
2018-05-21,"Tesla to start deliveries of dual-motor Model 3 in July  This is why some analysts are still incredibly bullish on Tesla  A 34-year-old man died after his Tesla crashed into a San Francisco-area pond  Consumer Reports didn't give Tesla's compact Model 3 a recommendation  Tesla's Model 3 could now cost you $78,000  "
2018-05-22,"Tesla doesn't burn fuel, it burns cash. A complete guide to how Elon Musk raised, then spent, billions  China's lower auto tariff means more to BMW than Ford or Tesla  "
2018-05-23,"Elon Musk suggests Big Oil is behind critical media coverage of Tesla  Watchdog groups say Tesla's advertising claims about its Autopilot technology are deceptive  Thanks to China's promised auto tariff cuts, the price of a Tesla Model X is now 6% cheaper  Tesla's Model 3 sedan may get a Consumer Reports nod after all  Elon Musk tweets may open Tesla up to trouble with U.S. labor regulators  "
2018-05-24,Axon investors approve Tesla-like moonshot award for CEO Rick Smith  
2018-05-28,"Tesla's $35,000 Model 3 could now cost you $78,000  "
2018-05-29,"While Musk rages, Tesla's directors ... well, we're not sure what they're doing  via @bopinion "
2018-05-30,Elon Musk says challenging regulations in India are preventing Tesla's entry into the country  Tesla opens up about mysterious payment to a board member's firm  Tesla Model 3 gets coveted Consumer Reports recommendation after brake fix   
2018-05-31,Tesla denies a report that one of its Model S vehicles drop off by itself and crashed into cars in Brussels  
2018-06-01,Maserati's ambitions couldn't be any clearer: it's out to get Tesla  
2018-06-03,Elon Musk randomly picked a day to unveil the Tesla Model Y  
2018-06-04,ESG funds' beef with Tesla  Tesla gets rejected by a class of investors who should love it  
2018-06-05,Tesla shareholders sided with its board by defeating a proposal to require that the chairman be an independent director  Investors are bracing for a tough show at Tesla's annual meeting  Three things to watch for at the Tesla shareholder meeting  ▶️ Here's what to watch for as Elon Musk meets Tesla shareholders  
2018-06-06,"The world's biggest wealth fund backed the unsuccessful motion to split Elon Musk's roles at Tesla  GM is doubling down on the driver-assistance system it's marketed against Tesla Autopilot by making it available across its Cadillac brand’s lineup  Tesla is ""close"" to announcing a gigafactory deal in China, Elon Musk says  "
2018-06-07,"Tesla Model X in California crash sped up to 71 miles an hour seconds before impact, NTSB says  Elon Musk delivered the “short burn” he promised was coming for those betting against Tesla  It took a few weeks, but Elon Musk delivered the “short burn” he promised was coming for Tesla bears  Elon Musk needs to release more info than he gave shareholders to set the record straight on worker safety at Tesla, former OSHA officials say   "
2018-06-08,We got an exclusive look at the latest version of Tesla's Model 3 factory  
2018-06-11,"Elon Musk says Tesla's manufacturing will shift from ""hell"" to strength  "
2018-06-12,Tesla has followed through on a restructuring announced last month by cutting about 9% of its workforce  DEVELOPING: Tesla to cut about 9% of jobs across the company  Tesla accuses the United Auto Workers of orchestrating an anti-Elon Musk infomercial  
2018-06-13,"Aston Martin’s amped-up, $240,000 Rapide is still not as fast as a Tesla  "
2018-06-14,Some of Tesla's fired workers are praising Elon Musk and his mission on their way out  Think the run-up in Tesla shares is about done? Elon Musk doesn’t seem to think so  
2018-06-17,"The hangover drink that made this former Tesla staffer an internet millionaire  The $240,000 Aston Martin Rapide AMR is primed for the racetrack—but still not as fast as a Tesla  "
2018-06-18,"The National Transportation Safety Board is sending a technical specialist to observe Tesla’s examination of a Model S that caught fire in California on Friday, the agency said in a statement  Language in a confidential severance agreement Tesla is using is likely to deter dismissed employees from going public with worker safety concerns  Norway is one of Tesla’s biggest markets. Now, the country wants to be a pioneer in the market for electric planes  "
2018-06-19,"Tesla and GM are collateral damage in Trump vs. Xi trade war  Tesla Model 3 deliveries power 48% jump in U.S. EV sales  In letters to state and local officials, Tesla said it will part with at least 420 employees in Fremont as well as 86 workers at its Palo Alto headquarters  Disgruntled Tesla employee sent highly sensitive data to unknown third parties, according to Elon Musk  "
2018-06-20,Tesla is suing a former employee for allegedly hacking trade secrets  
2018-06-24,"Tesla was hit with ""extensive and damaging sabotage"" by a rogue employee, Elon Musk says  "
2018-06-26,The Tesla Model S that caught fire in Florida hit a top speed of 116 MPH first  
2018-06-27,"Tesla Model 3 deliveries may disappoint again, Goldman says  China will give rise to many companies that could rival Tesla, according to this fund manager  "
2018-06-29,"Tesla's Model 3 moment of truth has arrived  Tesla invites Model 3 reservation holders to start configuring their cars... for an extra $2,500  "
2018-07-01,"“We did it!!” Musk says in email to employees after Tesla hits milestone of building 5,000 Model 3 cars in final week of quarter  Here's the text of Elon Musk's email to Tesla employees after hitting Model 3 production goal  Tesla workers cheered their milestone of producing 5,000 Model 3 vehicles in a week -- and a few hours  Trade war is giving BMW, Ford and Tesla whiplash in China  Here's why the future of Tesla hinges on this gigantic tent  #tictocnews "
2018-07-02,"Tesla's engineering chief, Doug Field, departs the company for good  Tesla ""just became a real car company,"" Elon Musk says after hitting a critical milestone  Tesla is scheduling a break for some Model 3 production after exceeding a closely watched target for the final week of the Q2, sources say  Tesla confirms that its chief engineer Doug Field is leaving the company  Despite more than doubling its Model 3 deliveries, Tesla handed over fewer of its sedans than expected with 18,440 shipments in Q2  Should Tesla really be worth $60B for hitting production targets for one week?  via @bopinion This is what Elon Musk emailed Tesla employees after hitting his Model 3 production goal  Tesla Model 3 burst sends thousands of sedans to waiting buyers  "
2018-07-03,Tesla slumps as Model 3 quality and demand is questioned by analysts  
2018-07-06,"Buy, sell or hold Tesla? "
2018-07-09,Elon Musk doesn’t work alone. These are Tesla’s other key leaders  
2018-07-10,"Tesla is planning a new China factory, but who is going to pay for it?  Settle down, Tesla bulls  via @bopinion Tesla is planning a factory in China with a capacity for 500,000 vehicles a year, sources say  MORE: Tesla planning a factory in China with a capacity for 500,000 vehicles a year  Here's what we know so far about Tesla chief Elon Musk's visit to China  Tesla doesn't publish an org chart, so we made one  Buy, sell or hold Tesla?  "
2018-07-11,"Tesla ought to pipe down and execute, major shareholder says  Will Tesla share technology with Chinese companies? Shanghai says that's ""subject to negotiation""  Why hold Tesla’s feet to the fire when Beijing can? asks @anjani_trivedi  via @bopinion "
2018-07-12,"Panasonic says it's willing to team up with Tesla on a factory in China  From robots to a tent, inside Tesla’s Model 3 production Odyssey  “If you add up the shopping list that Elon Musk wants to accomplish in the next 3-5 years its close to $20 billion.” Cowen’s Jeffrey Osborne explains the challenges facing Tesla  Deadline is approaching for Tesla buyers to take advantage of a $7,500 tax credit on electric cars  NEW @BW COVER: Tesla’s Model 3 is Elon Musk’s hell  "
2018-07-13,"Tesla and BMW are bypassing Trump's trade war, and scoring a win for China in the process  "
2018-07-14,"German electric cars will catch up with Tesla in coming years, study says  "
2018-07-16,"Tesla falls as Elon Musk fails to rein in his ‘open season’ tweets  Tesla is getting a sales bump in one country, even though prices are  60% higher than in Western Europe  Tesla is getting a sales bump in Russia  Tesla is planning a factory in China with a capacity for 500,000 vehicles a year  "
2018-07-17,See how Tesla ranks against America's most productive car factories  
2018-07-18,"Germany's Tesla Model S drivers are told their cars are too expensive for a $4,650 subsidy  Elon Musk is now apologizing to the Thai cave diver. Tesla shares fell Monday after the CEO attacked the volunteer who played a key role in organizing the rescue of a young soccer team  One of Tesla’s biggest bulls is offering Elon Musk some advice: Cool it  "
2018-07-22,"Tesla critic flips his view, finds the Model 3 has the potential to be profitable  "
2018-07-23,"Think Tesla talks a big game? This Chinese car startup is worth $4 billion. It hasn't delivered a car yet  Q&amp;A with Elon Musk on his Twitter outbursts, the scars from a year in hell and what’s next for Tesla  Tesla's call for suppliers to refund cash ‘reeks of desperation’  If Tesla doesn't need to raise more cash, then why ask suppliers for help?  via @bopinion Tesla asked some supplies for refunds to help the car maker turn a profit, @WSJ reports  "
2018-07-24,"Norwegians quietly revolt against Tesla  Lithium stocks need to shake off their Tesla mania, says @davidfickling  via @bopinion The future of Tesla hinges on this gigantic tent  "
2018-07-27,"Big Short's Steve Eisman is shorting Tesla for ""execution problems""  "
2018-07-30,Tesla is filling a significant void in its finance team with a former chief financial officer of computer-drive maker Seagate  Tesla bears are getting the upper hand over bulls ahead of the company's results  
2018-08-01,"Musk's apology to analysts he scorned sends Tesla's stock soaring  Tesla burned through less cash than analysts expected last quarter and said profit is around the corner after years of losses  Elon Musk, just an hour and a half ahead of Tesla’s highly anticipated earnings, was focused on a release of other sorts -- old Atari video games  Understanding Tesla’s earnings report with @KeithNaughton and @chafkin ▶️ Tesla reported negative free cash flow for Q2 that was narrower than the average analyst estimate. The company says it expects to be ""sustainably profitable and cash-flow positive"" beginning in the second half of this year  More on Tesla's earnings: Q2 free cash flow loss was $739.5 million, estimate was $900.5 million  Tesla earnings are out. 

Follow our @BloombergTV coverage BREAKING: Tesla second quarter loss misses analysts estimates  Tesla earnings are coming up. Follow our @BloombergTV coverage LIVE Tesla options suggest that bearish sentiment is growing ahead of results  A former Tesla battery factory employee portrayed by Elon Musk as a saboteur has filed a suit accusing Musk of smearing him in the media  Tesla is weighing whether to invest $5 billion in a Chinese factory to support regional sales  VW has the money and a plan to one-up Tesla with a next-generation battery  Tesla is planning to invest $5 billion building a factory in China, a source says  Here are the questions Tesla watchers want to ask Elon Musk  BREAKING: Tesla plans to invest $5 billion to build a factory in China, source says  "
2018-08-02,Elon Musk sees an end to an era of Tesla burning through cash  $1.1 billion Tesla short burn won't have Musk saying he's sorry  Tesla's stock is like Wile E. Coyote -- it won't fall until it notices it's already run off the cliff  via @bopinion Tesla bulls are finally seeing some sign of stability  Tesla burns through less cash than expected  Tesla plans to fund new Shanghai car factory with local debt  Tesla's central drama has yet to be resolved  via @bopinion 
2018-08-03,Musk's mojo won't keep Tesla analysts from eyeing capital raise  
2018-08-05,Norway is quietly revolting against Tesla  Musk tweets video parody of Hitler shorting Tesla stock  Is this a turning point for Elon Musk and Tesla?  Tesla's billion-dollar gamble in China is key to its survival  
2018-08-07,"Elon Musk's comment that he’s considering taking Tesla private leaves many questions unanswered  Elon Musk's Tesla scenario would mean funding the biggest buyout ever  Tesla really just has no business being a public company  via @bopinion Tesla going private? Elon Musk has a point  via @bopinion What’s in a tweet? About $500 million of potential losses to short sellers, when it comes to Tesla  The transaction described by Elon Musk for Tesla could be the largest leveraged buyout in history  It’s been an afternoon of terror for Tesla shorts  LATEST: Elon Musk said he’s considering taking Tesla private in a radical step that would ease pressure on the money-losing automaker  Tesla jumps on report of Saudis building about $2 billion stake  Musk says he could take Tesla private as Saudis acquire stake  Latest: Tweets and Saudi investments. Here's what's driving Tesla share prices higher today  Tesla shares climb to a session high after @FT reports Saudi fund has a stake  JUST IN: Elon Musk tweets he is ""considering taking Tesla private""  Tesla starts hiring in China  A father-son Tesla team is taking Southern drag racing by electric storm  Porsche named its first car to directly compete with electric leader Tesla the Taycan  Complaints about Tesla are growing in one of its biggest markets  "
2018-08-08,"Tesla has problems all right, but the market isn't one  via @bopinion Tesla has never bought back a share of stock, but Elon Musk is doing his part to contribute to the ever-shrinking equity market  Elon Musk, not Tesla, is terrible at being public  via @bopinion What did Tesla's board know and when did it know it?  via @bopinion As Tesla considers going private, Wall Street wonders how  Tesla is only the latest high-profile bet for Saudi wealth fund  Can Elon Musk tweet that he's taking Tesla private? The SEC may have an opinion  How Fidelity's ownership in SpaceX could be a model for Tesla  Musk's thinking about taking Tesla private, laid out in tweets  Tesla is ""a long way from Dell,"" says GSO Capital's Dwight Scott  President of Blackstone Group’s credit arm says investors should take Elon Musk’s tweet about taking Tesla private seriously  What kind of legal repercussions could Musk face for his tweets about taking Tesla private?  Tesla board members are evaluating going-private talks with Elon Musk  Tesla's board is talking with Musk about taking Tesla private  Skepticism grows after Elon Musk's funding claim about taking Tesla private  Never mind Tesla, BMW is the real deal for a buyout  via @bopinion Elon Musk has a plan to quiet Tesla critics for good  To take Tesla private, Elon Musk would have to pull off the largest leveraged buyout in history  In just 61 characters, Elon Musk changed the future of Tesla. Here’s our second-by-second recap of a dramatic day  In just 61 characters, Elon Musk changed the future of Tesla. Here’s our second-by-second recap of the day’s events  Tesla has engaged Chinese banks to fund its Shanghai factory, sources say  - Asia stocks broadly higher, but China shares are down
- U.S. equities near record high, Tesla shares soar
- U.S. dollar and Treasury yields steady
- Gold gains

 Elon Musk's tweetstorm is the latest red flag -- but also a sign that Tesla should be private  via @bopinion "
2018-08-09,"Tesla’s board is forging ahead with its review of a deal to take the electric-vehicle maker private  The U.S. SEC is intensifying its scrutiny of Tesla's public statements in the wake of Elon Musk’s tweet about taking the electric-car company private  Tesla's board to meet with advisers on going private, CNBC reports  Tesla plunges, wiping out tweet-fueled rally in just two days  Meet the Tesla board being tested like never before by Elon Musk  Tesla could win big even if Elon Musk's new plan flops  Elon Musk and Masayoshi Son held talks last year about SoftBank investing in Tesla, including potentially taking the electric carmaker private  "
2018-08-10,"Tesla and Elon Musk were sued by an investor over wild share price swings following Musk's tweet saying he was considering taking the company private Tesla CEO Elon Musk and advisers are seeking a wide pool of investors to back a potential take-private of the automaker to avoid concentrating ownership among a few new large holders Tesla is seeking a wide pool of investors to back a potential take-private plan Tesla is seeking a wide investor pool for its take-private plan Tesla going private would put in the company of some very small automakers  via @bopinion Tesla has been a good public market trade, Triton Research CEO says  Former chief Tesla vehicle engineer Doug Field returns to Apple  How Elon Musk and Tesla lost their way  via @bopinion Elon Musk is no longer scaring the shorts with his Tesla tweet saga  How Elon Musk's SpaceX may be a road map for Tesla going private  -Asia stocks slip
- WTI set for longest weekly losing streak in 3 years
-Yuan steady, lira and ruble plunge
-Tesla shares rise in post-market trading
 Tesla’s board is forging ahead with its review of Elon Musk’s bold proposal to take the electric-vehicle maker private  "
2018-08-11,"In just 61 characters, Elon Musk changed the future of Tesla events Is Tesla amazing or horrible? The bulls and bears speak out Tesla for years had little or no competition. But the Europeans are catching up quickly, and electric-car buyers can't wait "
2018-08-12,"SoftBank to shun Tesla deal as it focuses on other car bets, sources say In just 61 characters, Elon Musk changed the future of Tesla Saudi Arabia’s sovereign wealth fund is in talks to invest in Tesla as part of Elon Musk’s plan to take the car maker private, sources say Saudi Arabia’s sovereign wealth fund is in talks to invest in Tesla as part of Elon Musk’s plan to take the car maker private, sources say  The transaction described by Elon Musk for Tesla could be the largest leveraged buyout in history "
2018-08-13,"Tesla’s going-private funding wasn’t so secure. @matt_levine wonders what Elon Musk is thinking  via @bopinionElon Musk elaborated on what precipitated his effort to take Tesla private The Tesla firestorm is just the latest high-profile case involving the SEC's San Francisco office Tesla proves to be the most lucrative and least volatile auto stock  via @bopinionTesla going private would put in the company of some very small automakers  via @bopinionSoftBank isn't interested in a Tesla investment deal, sources say Tesla investors sue Elon Musk over share price jump after his bombshell tweet  Saudi fund is in talks to invest in Tesla buyout deal, sources say  "
2018-08-14,"Goldman Sachs hadn't been formally tapped as a financial adviser by Tesla's CEO when Musk revealed plans last week to take the automaker private and said he’d secured the funding for the transaction Exiting Tesla now may beat risking a failed deal, Barclays says How Saudi's stake in Tesla could help Musk go private Tesla's board formed a special committee to evaluate Elon Musk's proposal to take the electric-car maker private Elon Musk continues to drip feed details of his controversial plan to take Tesla private Elon Musk sounded the alarm about an oil conspiracy. That was before Saudis became Tesla investors. Tesla shares are well below the $420 price cited by Elon Musk for a buyout  Elon Musk has accidentally given Saudi Arabia the power to wreck Tesla  via @bopinionElon Musk says he's working with Goldman Sachs and Silver Lake to take Tesla private BREAKING: Elon Musk tweets he's working with Silver Lake, Goldman to take Tesla private  "
2018-08-15,Goldman says it's advising on Tesla days after Elon Musk's buyout tweet Elon Musk will likely need clearance from U.S. national security officials for any proposal to take Tesla private with financing from Saudi Arabia Tesla shares dropped as much as 4.5% on report of SEC subpoena Why Elon Musk could be Tesla's biggest problem  Waiting on that Tesla Roadster? Get your electric fix with a Formula E Racer 
2018-08-16,"An analyst who visited the Tesla plant says the company is on track to make 8,000 Model 3s per week "
